ShipmentID,DepartureDate,DepartureHour,TimeBlock_3HR,DayOfWeek,LaneID,CustomerID,ServiceID,Weight_KG,DelayMinutes,Volume
SHP-107235,14/03/2026,9,9am - 12pm,Saturday,LANE-105,CUST-004,SRV-01,3123,2,1
SHP-107236,27/03/2026,14,12pm - 3pm,Friday,LANE-101,CUST-003,SRV-04,862,14,1
SHP-107237,04/03/2026,17,3pm - 6pm,Wednesday,LANE-104,CUST-005,SRV-04,15175,2,1
SHP-107238,27/03/2026,15,3pm - 6pm,Friday,LANE-101,CUST-002,SRV-03,21601,5,1
SHP-107239,30/03/2026,9,9am - 12pm,Monday,LANE-104,CUST-001,SRV-02,11582,24,1
SHP-107240,11/03/2026,17,3pm - 6pm,Wednesday,LANE-105,CUST-001,SRV-01,18110,22,1
SHP-107241,16/03/2026,18,6pm - 9pm,Monday,LANE-106,CUST-002,SRV-01,17468,14,1
SHP-107242,23/03/2026,6,6am - 9am,Monday,LANE-104,CUST-006,SRV-01,3863,2,1
SHP-107243,26/03/2026,12,12pm - 3pm,Thursday,LANE-105,CUST-004,SRV-03,4494,2,1
SHP-107244,30/03/2026,7,6am - 9am,Monday,LANE-103,CUST-005,SRV-04,4729,13,1
SHP-107245,02/03/2026,4,3am - 6am,Monday,LANE-104,CUST-005,SRV-01,10767,3,1
SHP-107246,02/03/2026,15,3pm - 6pm,Monday,LANE-106,CUST-002,SRV-04,21248,4,1
SHP-107247,09/03/2026,17,3pm - 6pm,Monday,LANE-103,CUST-005,SRV-02,10592,2,1
SHP-107248,22/03/2026,6,6am - 9am,Sunday,LANE-102,CUST-004,SRV-01,24178,6,1
SHP-107249,27/03/2026,17,3pm - 6pm,Friday,LANE-105,CUST-002,SRV-03,24098,1,1
SHP-107250,31/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-006,SRV-03,23422,14,1
SHP-107251,31/03/2026,18,6pm - 9pm,Tuesday,LANE-107,CUST-001,SRV-01,19690,0,1
SHP-107252,23/03/2026,7,6am - 9am,Monday,LANE-102,CUST-001,SRV-04,21192,0,1
SHP-107253,21/03/2026,18,6pm - 9pm,Saturday,LANE-104,CUST-003,SRV-02,18458,18,1
SHP-107254,29/03/2026,7,6am - 9am,Sunday,LANE-104,CUST-006,SRV-01,2955,1,1
SHP-107255,21/03/2026,12,12pm - 3pm,Saturday,LANE-101,CUST-006,SRV-01,13118,20,1
SHP-107256,31/03/2026,4,3am - 6am,Tuesday,LANE-106,CUST-001,SRV-03,20000,0,1
SHP-107257,04/03/2026,4,3am - 6am,Wednesday,LANE-104,CUST-005,SRV-01,18509,2,1
SHP-107258,08/03/2026,16,3pm - 6pm,Sunday,LANE-102,CUST-004,SRV-01,3107,8,1
SHP-107259,23/03/2026,9,9am - 12pm,Monday,LANE-106,CUST-004,SRV-02,23325,6,1
SHP-107260,26/03/2026,7,6am - 9am,Thursday,LANE-104,CUST-003,SRV-01,4039,7,1
SHP-107261,18/03/2026,6,6am - 9am,Wednesday,LANE-105,CUST-006,SRV-02,7665,51,1
SHP-107262,15/03/2026,15,3pm - 6pm,Sunday,LANE-107,CUST-005,SRV-01,23312,11,1
SHP-107263,02/03/2026,0,12am - 3am,Monday,LANE-101,CUST-006,SRV-03,14065,1,1
SHP-107264,22/03/2026,17,3pm - 6pm,Sunday,LANE-105,CUST-002,SRV-02,18999,2,1
SHP-107265,28/03/2026,5,3am - 6am,Saturday,LANE-105,CUST-003,SRV-04,1093,18,1
SHP-107266,11/03/2026,6,6am - 9am,Wednesday,LANE-106,CUST-005,SRV-01,18286,4,1
SHP-107267,17/03/2026,8,6am - 9am,Tuesday,LANE-103,CUST-002,SRV-01,13935,11,1
SHP-107268,07/03/2026,10,9am - 12pm,Saturday,LANE-106,CUST-001,SRV-02,12415,6,1
SHP-107269,31/03/2026,8,6am - 9am,Tuesday,LANE-104,CUST-001,SRV-03,17043,1,1
SHP-107270,08/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-002,SRV-01,24434,67,1
SHP-107271,30/03/2026,19,6pm - 9pm,Monday,LANE-101,CUST-003,SRV-03,15614,6,1
SHP-107272,10/03/2026,14,12pm - 3pm,Tuesday,LANE-103,CUST-002,SRV-01,8461,1,1
SHP-107273,24/03/2026,2,12am - 3am,Tuesday,LANE-105,CUST-006,SRV-01,12316,21,1
SHP-107274,03/03/2026,9,9am - 12pm,Tuesday,LANE-102,CUST-005,SRV-01,6319,7,1
SHP-107275,13/03/2026,17,3pm - 6pm,Friday,LANE-106,CUST-006,SRV-02,7046,1,1
SHP-107276,23/03/2026,7,6am - 9am,Monday,LANE-103,CUST-006,SRV-04,6307,10,1
SHP-107277,17/03/2026,5,3am - 6am,Tuesday,LANE-101,CUST-002,SRV-02,2738,16,1
SHP-107278,13/03/2026,16,3pm - 6pm,Friday,LANE-107,CUST-005,SRV-02,16381,4,1
SHP-107279,31/03/2026,14,12pm - 3pm,Tuesday,LANE-103,CUST-005,SRV-03,24085,8,1
SHP-107280,27/03/2026,13,12pm - 3pm,Friday,LANE-104,CUST-001,SRV-04,15474,25,1
SHP-107281,19/03/2026,4,3am - 6am,Thursday,LANE-101,CUST-005,SRV-01,16294,5,1
SHP-107282,29/03/2026,6,6am - 9am,Sunday,LANE-102,CUST-004,SRV-01,23968,31,1
SHP-107283,22/03/2026,14,12pm - 3pm,Sunday,LANE-103,CUST-006,SRV-02,16901,3,1
SHP-107284,09/03/2026,6,6am - 9am,Monday,LANE-106,CUST-001,SRV-02,9811,7,1
SHP-107285,21/03/2026,11,9am - 12pm,Saturday,LANE-101,CUST-006,SRV-01,14231,17,1
SHP-107286,29/03/2026,12,12pm - 3pm,Sunday,LANE-105,CUST-001,SRV-03,5752,4,1
SHP-107287,16/03/2026,7,6am - 9am,Monday,LANE-104,CUST-002,SRV-02,17477,5,1
SHP-107288,30/03/2026,18,6pm - 9pm,Monday,LANE-103,CUST-005,SRV-01,3441,12,1
SHP-107289,05/03/2026,17,3pm - 6pm,Thursday,LANE-106,CUST-006,SRV-01,14838,8,1
SHP-107290,09/03/2026,16,3pm - 6pm,Monday,LANE-101,CUST-002,SRV-03,24441,4,1
SHP-107291,28/03/2026,5,3am - 6am,Saturday,LANE-107,CUST-005,SRV-01,24404,7,1
SHP-107292,09/03/2026,6,6am - 9am,Monday,LANE-106,CUST-001,SRV-03,15043,3,1
SHP-107293,06/03/2026,10,9am - 12pm,Friday,LANE-102,CUST-004,SRV-04,13599,5,1
SHP-107294,21/03/2026,6,6am - 9am,Saturday,LANE-103,CUST-006,SRV-01,22325,20,1
SHP-107295,10/03/2026,20,6pm - 9pm,Tuesday,LANE-101,CUST-001,SRV-01,20458,9,1
SHP-107296,18/03/2026,6,6am - 9am,Wednesday,LANE-103,CUST-003,SRV-01,16824,6,1
SHP-107297,11/03/2026,10,9am - 12pm,Wednesday,LANE-103,CUST-002,SRV-01,11599,4,1
SHP-107298,24/03/2026,8,6am - 9am,Tuesday,LANE-107,CUST-004,SRV-02,3879,16,1
SHP-107299,28/03/2026,14,12pm - 3pm,Saturday,LANE-102,CUST-002,SRV-01,10356,22,1
SHP-107300,24/03/2026,6,6am - 9am,Tuesday,LANE-104,CUST-005,SRV-03,7663,3,1
SHP-107301,15/03/2026,9,9am - 12pm,Sunday,LANE-105,CUST-002,SRV-02,3704,70,1
SHP-107302,07/03/2026,7,6am - 9am,Saturday,LANE-104,CUST-001,SRV-04,16951,11,1
SHP-107303,14/03/2026,17,3pm - 6pm,Saturday,LANE-101,CUST-001,SRV-04,9424,25,1
SHP-107304,08/03/2026,4,3am - 6am,Sunday,LANE-101,CUST-002,SRV-03,18229,7,1
SHP-107305,19/03/2026,18,6pm - 9pm,Thursday,LANE-101,CUST-005,SRV-02,21314,14,1
SHP-107306,15/03/2026,17,3pm - 6pm,Sunday,LANE-101,CUST-005,SRV-02,20398,51,1
SHP-107307,19/03/2026,7,6am - 9am,Thursday,LANE-102,CUST-004,SRV-04,13426,34,1
SHP-107308,18/03/2026,16,3pm - 6pm,Wednesday,LANE-105,CUST-001,SRV-03,10381,2,1
SHP-107309,17/03/2026,3,3am - 6am,Tuesday,LANE-101,CUST-002,SRV-02,3969,16,1
SHP-107310,03/03/2026,19,6pm - 9pm,Tuesday,LANE-106,CUST-004,SRV-03,15388,3,1
SHP-107311,03/03/2026,12,12pm - 3pm,Tuesday,LANE-102,CUST-003,SRV-01,7742,42,1
SHP-107312,07/03/2026,7,6am - 9am,Saturday,LANE-104,CUST-004,SRV-04,21446,18,1
SHP-107313,28/03/2026,8,6am - 9am,Saturday,LANE-104,CUST-006,SRV-01,3005,20,1
SHP-107314,31/03/2026,5,3am - 6am,Tuesday,LANE-101,CUST-003,SRV-03,20676,33,1
SHP-107315,10/03/2026,21,9pm - 12am,Tuesday,LANE-102,CUST-003,SRV-02,1221,15,1
SHP-107316,25/03/2026,3,3am - 6am,Wednesday,LANE-102,CUST-004,SRV-02,22959,4,1
SHP-107317,28/03/2026,15,3pm - 6pm,Saturday,LANE-104,CUST-001,SRV-02,12271,12,1
SHP-107318,17/03/2026,9,9am - 12pm,Tuesday,LANE-105,CUST-004,SRV-02,12777,9,1
SHP-107319,15/03/2026,18,6pm - 9pm,Sunday,LANE-107,CUST-004,SRV-02,4979,15,1
SHP-107320,08/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-006,SRV-02,20850,3,1
SHP-107321,17/03/2026,12,12pm - 3pm,Tuesday,LANE-107,CUST-001,SRV-01,24450,9,1
SHP-107322,03/03/2026,10,9am - 12pm,Tuesday,LANE-104,CUST-001,SRV-01,4578,3,1
SHP-107323,04/03/2026,15,3pm - 6pm,Wednesday,LANE-102,CUST-006,SRV-02,20898,15,1
SHP-107324,27/03/2026,5,3am - 6am,Friday,LANE-102,CUST-001,SRV-01,19808,19,1
SHP-107325,08/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-001,SRV-04,3732,2,1
SHP-107326,13/03/2026,7,6am - 9am,Friday,LANE-104,CUST-006,SRV-03,19666,38,1
SHP-107327,01/03/2026,16,3pm - 6pm,Sunday,LANE-107,CUST-001,SRV-02,16290,9,1
SHP-107328,28/03/2026,6,6am - 9am,Saturday,LANE-101,CUST-006,SRV-02,17559,25,1
SHP-107329,18/03/2026,13,12pm - 3pm,Wednesday,LANE-103,CUST-001,SRV-01,20409,3,1
SHP-107330,11/03/2026,7,6am - 9am,Wednesday,LANE-101,CUST-004,SRV-01,673,2,1
SHP-107331,21/03/2026,17,3pm - 6pm,Saturday,LANE-101,CUST-006,SRV-02,20007,35,1
SHP-107332,06/03/2026,18,6pm - 9pm,Friday,LANE-106,CUST-002,SRV-04,6755,60,1
SHP-107333,16/03/2026,11,9am - 12pm,Monday,LANE-102,CUST-002,SRV-01,7995,2,1
SHP-107334,21/03/2026,8,6am - 9am,Saturday,LANE-101,CUST-002,SRV-02,18027,9,1
SHP-107335,29/03/2026,7,6am - 9am,Sunday,LANE-107,CUST-004,SRV-04,23102,15,1
SHP-107336,19/03/2026,4,3am - 6am,Thursday,LANE-102,CUST-001,SRV-04,21866,5,1
SHP-107337,26/03/2026,7,6am - 9am,Thursday,LANE-101,CUST-003,SRV-02,12429,6,1
SHP-107338,23/03/2026,15,3pm - 6pm,Monday,LANE-105,CUST-001,SRV-01,2576,8,1
SHP-107339,28/03/2026,12,12pm - 3pm,Saturday,LANE-103,CUST-005,SRV-01,1781,0,1
SHP-107340,17/03/2026,18,6pm - 9pm,Tuesday,LANE-105,CUST-001,SRV-03,7179,10,1
SHP-107341,18/03/2026,8,6am - 9am,Wednesday,LANE-104,CUST-006,SRV-01,2309,5,1
SHP-107342,11/03/2026,15,3pm - 6pm,Wednesday,LANE-102,CUST-006,SRV-02,14612,15,1
SHP-107343,14/03/2026,10,9am - 12pm,Saturday,LANE-101,CUST-002,SRV-02,22892,3,1
SHP-107344,12/03/2026,11,9am - 12pm,Thursday,LANE-106,CUST-001,SRV-01,23777,18,1
SHP-107345,25/03/2026,7,6am - 9am,Wednesday,LANE-101,CUST-001,SRV-01,23752,1,1
SHP-107346,30/03/2026,9,9am - 12pm,Monday,LANE-107,CUST-006,SRV-02,6473,4,1
SHP-107347,20/03/2026,9,9am - 12pm,Friday,LANE-101,CUST-005,SRV-01,21396,9,1
SHP-107348,24/03/2026,16,3pm - 6pm,Tuesday,LANE-106,CUST-003,SRV-02,13204,1,1
SHP-107349,25/03/2026,18,6pm - 9pm,Wednesday,LANE-105,CUST-003,SRV-02,9371,2,1
SHP-107350,07/03/2026,8,6am - 9am,Saturday,LANE-103,CUST-002,SRV-02,23217,2,1
SHP-107351,17/03/2026,4,3am - 6am,Tuesday,LANE-103,CUST-006,SRV-02,8449,24,1
SHP-107352,05/03/2026,11,9am - 12pm,Thursday,LANE-105,CUST-003,SRV-04,24480,6,1
SHP-107353,22/03/2026,12,12pm - 3pm,Sunday,LANE-103,CUST-002,SRV-03,5901,15,1
SHP-107354,14/03/2026,6,6am - 9am,Saturday,LANE-104,CUST-004,SRV-03,7310,10,1
SHP-107355,27/03/2026,16,3pm - 6pm,Friday,LANE-103,CUST-005,SRV-01,7677,11,1
SHP-107356,24/03/2026,21,9pm - 12am,Tuesday,LANE-104,CUST-001,SRV-04,3416,33,1
SHP-107357,26/03/2026,18,6pm - 9pm,Thursday,LANE-101,CUST-005,SRV-02,1220,4,1
SHP-107358,31/03/2026,6,6am - 9am,Tuesday,LANE-101,CUST-003,SRV-04,10782,3,1
SHP-107359,13/03/2026,17,3pm - 6pm,Friday,LANE-102,CUST-006,SRV-03,20407,6,1
SHP-107360,24/03/2026,16,3pm - 6pm,Tuesday,LANE-103,CUST-001,SRV-03,13268,7,1
SHP-107361,29/03/2026,9,9am - 12pm,Sunday,LANE-107,CUST-005,SRV-03,23281,27,1
SHP-107362,12/03/2026,12,12pm - 3pm,Thursday,LANE-103,CUST-005,SRV-01,16771,23,1
SHP-107363,14/03/2026,17,3pm - 6pm,Saturday,LANE-103,CUST-006,SRV-04,24587,6,1
SHP-107364,25/03/2026,10,9am - 12pm,Wednesday,LANE-104,CUST-006,SRV-02,17506,18,1
SHP-107365,09/03/2026,8,6am - 9am,Monday,LANE-101,CUST-002,SRV-04,24656,8,1
SHP-107366,31/03/2026,10,9am - 12pm,Tuesday,LANE-106,CUST-006,SRV-03,14117,23,1
SHP-107367,04/03/2026,13,12pm - 3pm,Wednesday,LANE-103,CUST-006,SRV-03,19778,2,1
SHP-107368,22/03/2026,6,6am - 9am,Sunday,LANE-107,CUST-006,SRV-01,14769,39,1
SHP-107369,19/03/2026,18,6pm - 9pm,Thursday,LANE-102,CUST-004,SRV-02,16627,3,1
SHP-107370,01/03/2026,15,3pm - 6pm,Sunday,LANE-103,CUST-005,SRV-01,5711,4,1
SHP-107371,29/03/2026,14,12pm - 3pm,Sunday,LANE-105,CUST-006,SRV-03,1703,0,1
SHP-107372,13/03/2026,6,6am - 9am,Friday,LANE-104,CUST-001,SRV-03,16763,4,1
SHP-107373,06/03/2026,14,12pm - 3pm,Friday,LANE-104,CUST-004,SRV-02,19561,18,1
SHP-107374,01/03/2026,6,6am - 9am,Sunday,LANE-102,CUST-004,SRV-04,3196,10,1
SHP-107375,25/03/2026,5,3am - 6am,Wednesday,LANE-102,CUST-006,SRV-01,21729,34,1
SHP-107376,27/03/2026,12,12pm - 3pm,Friday,LANE-103,CUST-001,SRV-01,22201,21,1
SHP-107377,22/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-004,SRV-01,4693,1,1
SHP-107378,17/03/2026,13,12pm - 3pm,Tuesday,LANE-101,CUST-003,SRV-01,2821,23,1
SHP-107379,27/03/2026,5,3am - 6am,Friday,LANE-106,CUST-004,SRV-01,24134,8,1
SHP-107380,29/03/2026,9,9am - 12pm,Sunday,LANE-105,CUST-002,SRV-02,14822,8,1
SHP-107381,03/03/2026,6,6am - 9am,Tuesday,LANE-107,CUST-004,SRV-02,16316,30,1
SHP-107382,17/03/2026,21,9pm - 12am,Tuesday,LANE-104,CUST-005,SRV-04,21120,0,1
SHP-107383,02/03/2026,12,12pm - 3pm,Monday,LANE-103,CUST-006,SRV-02,15450,4,1
SHP-107384,22/03/2026,15,3pm - 6pm,Sunday,LANE-101,CUST-004,SRV-01,6487,0,1
SHP-107385,07/03/2026,7,6am - 9am,Saturday,LANE-106,CUST-002,SRV-03,2315,2,1
SHP-107386,01/03/2026,5,3am - 6am,Sunday,LANE-103,CUST-002,SRV-01,23327,25,1
SHP-107387,26/03/2026,20,6pm - 9pm,Thursday,LANE-104,CUST-006,SRV-01,13855,6,1
SHP-107388,21/03/2026,7,6am - 9am,Saturday,LANE-102,CUST-004,SRV-02,22078,23,1
SHP-107389,22/03/2026,8,6am - 9am,Sunday,LANE-103,CUST-003,SRV-01,3887,0,1
SHP-107390,15/03/2026,14,12pm - 3pm,Sunday,LANE-105,CUST-004,SRV-01,11357,2,1
SHP-107391,04/03/2026,2,12am - 3am,Wednesday,LANE-105,CUST-001,SRV-02,3425,20,1
SHP-107392,06/03/2026,17,3pm - 6pm,Friday,LANE-107,CUST-002,SRV-01,6717,23,1
SHP-107393,21/03/2026,12,12pm - 3pm,Saturday,LANE-103,CUST-004,SRV-01,6006,9,1
SHP-107394,13/03/2026,7,6am - 9am,Friday,LANE-103,CUST-003,SRV-02,15876,0,1
SHP-107395,29/03/2026,5,3am - 6am,Sunday,LANE-101,CUST-003,SRV-02,24230,11,1
SHP-107396,27/03/2026,6,6am - 9am,Friday,LANE-102,CUST-003,SRV-03,9194,23,1
SHP-107397,23/03/2026,18,6pm - 9pm,Monday,LANE-107,CUST-005,SRV-01,7515,5,1
SHP-107398,13/03/2026,15,3pm - 6pm,Friday,LANE-102,CUST-005,SRV-02,22085,1,1
SHP-107399,20/03/2026,7,6am - 9am,Friday,LANE-105,CUST-005,SRV-01,5838,7,1
SHP-107400,01/03/2026,5,3am - 6am,Sunday,LANE-107,CUST-006,SRV-02,16461,10,1
SHP-107401,02/03/2026,15,3pm - 6pm,Monday,LANE-101,CUST-001,SRV-01,9644,20,1
SHP-107402,06/03/2026,13,12pm - 3pm,Friday,LANE-102,CUST-001,SRV-02,576,26,1
SHP-107403,30/03/2026,8,6am - 9am,Monday,LANE-103,CUST-006,SRV-02,21423,11,1
SHP-107404,29/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-004,SRV-01,8387,0,1
SHP-107405,26/03/2026,7,6am - 9am,Thursday,LANE-101,CUST-005,SRV-01,6437,25,1
SHP-107406,29/03/2026,15,3pm - 6pm,Sunday,LANE-103,CUST-005,SRV-01,1929,11,1
SHP-107407,11/03/2026,20,6pm - 9pm,Wednesday,LANE-103,CUST-001,SRV-04,14531,5,1
SHP-107408,18/03/2026,6,6am - 9am,Wednesday,LANE-104,CUST-003,SRV-03,24891,2,1
SHP-107409,13/03/2026,13,12pm - 3pm,Friday,LANE-106,CUST-003,SRV-04,10117,6,1
SHP-107410,21/03/2026,8,6am - 9am,Saturday,LANE-102,CUST-006,SRV-02,1428,8,1
SHP-107411,12/03/2026,9,9am - 12pm,Thursday,LANE-101,CUST-006,SRV-03,6451,12,1
SHP-107412,20/03/2026,7,6am - 9am,Friday,LANE-101,CUST-006,SRV-03,17249,4,1
SHP-107413,07/03/2026,17,3pm - 6pm,Saturday,LANE-103,CUST-002,SRV-01,864,12,1
SHP-107414,20/03/2026,10,9am - 12pm,Friday,LANE-107,CUST-006,SRV-03,21657,6,1
SHP-107415,07/03/2026,12,12pm - 3pm,Saturday,LANE-107,CUST-004,SRV-02,6801,9,1
SHP-107416,27/03/2026,7,6am - 9am,Friday,LANE-101,CUST-004,SRV-01,15346,22,1
SHP-107417,24/03/2026,6,6am - 9am,Tuesday,LANE-101,CUST-005,SRV-01,14771,8,1
SHP-107418,07/03/2026,5,3am - 6am,Saturday,LANE-102,CUST-001,SRV-01,872,40,1
SHP-107419,02/03/2026,16,3pm - 6pm,Monday,LANE-103,CUST-004,SRV-02,24861,8,1
SHP-107420,11/03/2026,6,6am - 9am,Wednesday,LANE-106,CUST-003,SRV-02,9920,41,1
SHP-107421,01/03/2026,15,3pm - 6pm,Sunday,LANE-105,CUST-001,SRV-02,16731,3,1
SHP-107422,21/03/2026,8,6am - 9am,Saturday,LANE-107,CUST-005,SRV-02,23533,11,1
SHP-107423,29/03/2026,8,6am - 9am,Sunday,LANE-106,CUST-006,SRV-01,12445,0,1
SHP-107424,13/03/2026,9,9am - 12pm,Friday,LANE-103,CUST-005,SRV-01,12513,5,1
SHP-107425,12/03/2026,8,6am - 9am,Thursday,LANE-101,CUST-004,SRV-02,14680,5,1
SHP-107426,13/03/2026,6,6am - 9am,Friday,LANE-101,CUST-004,SRV-02,21442,20,1
SHP-107427,07/03/2026,7,6am - 9am,Saturday,LANE-104,CUST-006,SRV-02,20494,67,1
SHP-107428,12/03/2026,15,3pm - 6pm,Thursday,LANE-103,CUST-002,SRV-02,24531,19,1
SHP-107429,17/03/2026,15,3pm - 6pm,Tuesday,LANE-101,CUST-006,SRV-04,21544,1,1
SHP-107430,27/03/2026,7,6am - 9am,Friday,LANE-101,CUST-006,SRV-01,18426,10,1
SHP-107431,08/03/2026,9,9am - 12pm,Sunday,LANE-101,CUST-004,SRV-01,658,5,1
SHP-107432,03/03/2026,6,6am - 9am,Tuesday,LANE-102,CUST-004,SRV-01,7243,0,1
SHP-107433,07/03/2026,7,6am - 9am,Saturday,LANE-106,CUST-003,SRV-03,6581,10,1
SHP-107434,19/03/2026,2,12am - 3am,Thursday,LANE-105,CUST-003,SRV-01,11450,8,1
SHP-107435,20/03/2026,18,6pm - 9pm,Friday,LANE-104,CUST-001,SRV-03,1380,21,1
SHP-107436,08/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-004,SRV-03,3944,4,1
SHP-107437,14/03/2026,7,6am - 9am,Saturday,LANE-106,CUST-004,SRV-02,20057,32,1
SHP-107438,14/03/2026,7,6am - 9am,Saturday,LANE-104,CUST-005,SRV-03,5627,0,1
SHP-107439,02/03/2026,6,6am - 9am,Monday,LANE-104,CUST-003,SRV-03,20791,0,1
SHP-107440,06/03/2026,14,12pm - 3pm,Friday,LANE-101,CUST-005,SRV-03,15889,5,1
SHP-107441,16/03/2026,5,3am - 6am,Monday,LANE-106,CUST-004,SRV-01,7020,3,1
SHP-107442,26/03/2026,6,6am - 9am,Thursday,LANE-106,CUST-003,SRV-01,10694,16,1
SHP-107443,09/03/2026,14,12pm - 3pm,Monday,LANE-106,CUST-004,SRV-01,20400,29,1
SHP-107444,26/03/2026,8,6am - 9am,Thursday,LANE-103,CUST-002,SRV-04,12312,9,1
SHP-107445,25/03/2026,16,3pm - 6pm,Wednesday,LANE-102,CUST-006,SRV-01,22599,1,1
SHP-107446,21/03/2026,12,12pm - 3pm,Saturday,LANE-101,CUST-005,SRV-02,22048,9,1
SHP-107447,15/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-003,SRV-01,9311,8,1
SHP-107448,19/03/2026,14,12pm - 3pm,Thursday,LANE-101,CUST-003,SRV-03,4352,2,1
SHP-107449,15/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-004,SRV-02,18963,0,1
SHP-107450,22/03/2026,12,12pm - 3pm,Sunday,LANE-101,CUST-004,SRV-01,14697,5,1
SHP-107451,12/03/2026,9,9am - 12pm,Thursday,LANE-106,CUST-001,SRV-04,24497,55,1
SHP-107452,09/03/2026,7,6am - 9am,Monday,LANE-103,CUST-001,SRV-03,6246,27,1
SHP-107453,16/03/2026,14,12pm - 3pm,Monday,LANE-105,CUST-005,SRV-01,23872,40,1
SHP-107454,06/03/2026,17,3pm - 6pm,Friday,LANE-102,CUST-003,SRV-03,1827,2,1
SHP-107455,20/03/2026,23,9pm - 12am,Friday,LANE-101,CUST-004,SRV-03,5377,24,1
SHP-107456,28/03/2026,14,12pm - 3pm,Saturday,LANE-102,CUST-005,SRV-03,22728,8,1
SHP-107457,27/03/2026,8,6am - 9am,Friday,LANE-105,CUST-003,SRV-01,10775,28,1
SHP-107458,15/03/2026,7,6am - 9am,Sunday,LANE-102,CUST-004,SRV-01,4296,3,1
SHP-107459,13/03/2026,7,6am - 9am,Friday,LANE-101,CUST-001,SRV-02,16035,6,1
SHP-107460,21/03/2026,10,9am - 12pm,Saturday,LANE-101,CUST-003,SRV-02,17169,3,1
SHP-107461,23/03/2026,8,6am - 9am,Monday,LANE-104,CUST-004,SRV-02,10127,0,1
SHP-107462,10/03/2026,18,6pm - 9pm,Tuesday,LANE-103,CUST-005,SRV-02,8280,7,1
SHP-107463,14/03/2026,8,6am - 9am,Saturday,LANE-102,CUST-005,SRV-01,10140,0,1
SHP-107464,29/03/2026,8,6am - 9am,Sunday,LANE-103,CUST-002,SRV-02,11583,14,1
SHP-107465,03/03/2026,8,6am - 9am,Tuesday,LANE-105,CUST-003,SRV-02,14876,7,1
SHP-107466,30/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-005,SRV-04,7166,16,1
SHP-107467,12/03/2026,14,12pm - 3pm,Thursday,LANE-104,CUST-003,SRV-02,12025,12,1
SHP-107468,25/03/2026,14,12pm - 3pm,Wednesday,LANE-102,CUST-005,SRV-03,13116,11,1
SHP-107469,01/03/2026,8,6am - 9am,Sunday,LANE-107,CUST-003,SRV-02,7411,37,1
SHP-107470,24/03/2026,17,3pm - 6pm,Tuesday,LANE-105,CUST-003,SRV-03,23715,2,1
SHP-107471,21/03/2026,3,3am - 6am,Saturday,LANE-104,CUST-003,SRV-01,4922,22,1
SHP-107472,16/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-002,SRV-04,24392,16,1
SHP-107473,10/03/2026,11,9am - 12pm,Tuesday,LANE-104,CUST-001,SRV-03,16241,7,1
SHP-107474,09/03/2026,8,6am - 9am,Monday,LANE-106,CUST-006,SRV-01,22530,2,1
SHP-107475,18/03/2026,11,9am - 12pm,Wednesday,LANE-105,CUST-003,SRV-03,12277,3,1
SHP-107476,01/03/2026,15,3pm - 6pm,Sunday,LANE-105,CUST-001,SRV-02,3685,1,1
SHP-107477,10/03/2026,1,12am - 3am,Tuesday,LANE-102,CUST-006,SRV-02,3006,7,1
SHP-107478,07/03/2026,17,3pm - 6pm,Saturday,LANE-102,CUST-001,SRV-04,4338,16,1
SHP-107479,10/03/2026,9,9am - 12pm,Tuesday,LANE-103,CUST-001,SRV-03,23336,27,1
SHP-107480,12/03/2026,8,6am - 9am,Thursday,LANE-102,CUST-005,SRV-01,21162,12,1
SHP-107481,11/03/2026,6,6am - 9am,Wednesday,LANE-101,CUST-004,SRV-03,13753,16,1
SHP-107482,09/03/2026,9,9am - 12pm,Monday,LANE-103,CUST-006,SRV-01,24960,45,1
SHP-107483,30/03/2026,11,9am - 12pm,Monday,LANE-101,CUST-001,SRV-04,21151,41,1
SHP-107484,05/03/2026,8,6am - 9am,Thursday,LANE-105,CUST-003,SRV-01,11437,71,1
SHP-107485,27/03/2026,15,3pm - 6pm,Friday,LANE-105,CUST-004,SRV-02,12420,7,1
SHP-107486,04/03/2026,8,6am - 9am,Wednesday,LANE-104,CUST-005,SRV-03,8348,3,1
SHP-107487,20/03/2026,19,6pm - 9pm,Friday,LANE-105,CUST-002,SRV-04,4620,21,1
SHP-107488,28/03/2026,13,12pm - 3pm,Saturday,LANE-104,CUST-001,SRV-01,24376,1,1
SHP-107489,13/03/2026,17,3pm - 6pm,Friday,LANE-104,CUST-001,SRV-01,5249,2,1
SHP-107490,08/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-005,SRV-03,24416,6,1
SHP-107491,16/03/2026,8,6am - 9am,Monday,LANE-106,CUST-003,SRV-03,10001,3,1
SHP-107492,01/03/2026,8,6am - 9am,Sunday,LANE-104,CUST-006,SRV-02,9422,6,1
